ORDER_LINE_STATUS	ORDER_NUMBER	PLANNING_DATE	REQUESTED_DELIVERY_DATE	DEPARTURE_DATE	CUSTOMER_NUMBER	COUNTRY	CUSTOMERS_ORDER_NO	ORDER_LINE_DELIVERY_METHOD	ORDER_TYPE_CODE	ITEM_NUMBER	NAME	PROCUREMENT_GROUP_CODE	EAN_NUMBER	ORDER_LINE_NUMBER	WAREHOUSE	ORDERED_QUANTITY	NET_PRICE	PRICE	DELIVERY_NO
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.080	Glycerin 23	FTW	195394894448	287	408	4	55,3	221,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.085	Glycerin 23	FTW	195394894455	288	408	7	55,3	387,1	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.090	Glycerin 23	FTW	195394894462	289	408	10	55,3	553	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.095	Glycerin 23	FTW	195394894479	290	408	14	55,3	774,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.100	Glycerin 23	FTW	195394894486	291	408	17	55,3	940,1	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.105	Glycerin 23	FTW	195394894493	292	408	16	55,3	884,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.110	Glycerin 23	FTW	195394894509	293	408	13	55,3	718,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.115	Glycerin 23	FTW	195394894516	294	408	10	55,3	553	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.120	Glycerin 23	FTW	195394894523	295	408	8	55,3	442,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.125	Glycerin 23	FTW	195394894530	296	408	6	55,3	331,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.130	Glycerin 23	FTW	195394894547	297	408	5	55,3	276,5	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.140	Glycerin 23	FTW	195394894554	298	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D039.150	Glycerin 23	FTW	195394894561	299	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D090.085	Glycerin 23	FTW	195394766752	300	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D090.090	Glycerin 23	FTW	195394766776	301	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D090.095	Glycerin 23	FTW	195394766790	302	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D090.100	Glycerin 23	FTW	195394766813	303	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D090.105	Glycerin 23	FTW	195394766837	304	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D090.110	Glycerin 23	FTW	195394766851	305	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D090.115	Glycerin 23	FTW	195394766875	306	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D090.120	Glycerin 23	FTW	195394766899	307	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D163.085	Glycerin 23	FTW	195394893434	308	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D163.090	Glycerin 23	FTW	195394893458	309	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D163.095	Glycerin 23	FTW	195394893472	310	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D163.100	Glycerin 23	FTW	195394893496	311	408	6	55,3	331,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D163.105	Glycerin 23	FTW	195394893519	312	408	6	55,3	331,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D163.110	Glycerin 23	FTW	195394893533	313	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D163.115	Glycerin 23	FTW	195394893557	314	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D163.120	Glycerin 23	FTW	195394893571	315	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.080	Glycerin 23	FTW	195394893991	316	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.085	Glycerin 23	FTW	195394894004	317	408	5	55,3	276,5	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.090	Glycerin 23	FTW	195394894011	318	408	6	55,3	331,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.095	Glycerin 23	FTW	195394894028	319	408	10	55,3	553	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.100	Glycerin 23	FTW	195394894035	320	408	14	55,3	774,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.105	Glycerin 23	FTW	195394894042	321	408	13	55,3	718,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.110	Glycerin 23	FTW	195394894059	322	408	9	55,3	497,7	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.115	Glycerin 23	FTW	195394894066	323	408	6	55,3	331,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.120	Glycerin 23	FTW	195394894073	324	408	4	55,3	221,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.125	Glycerin 23	FTW	195394894080	325	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.130	Glycerin 23	FTW	195394894097	326	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.140	Glycerin 23	FTW	195394894103	327	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D228.150	Glycerin 23	FTW	195394894110	328	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.080	Glycerin 23	FTW	195394893694	329	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.085	Glycerin 23	FTW	195394893700	330	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.090	Glycerin 23	FTW	195394893717	331	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.095	Glycerin 23	FTW	195394893724	332	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.100	Glycerin 23	FTW	195394893731	333	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.105	Glycerin 23	FTW	195394893748	334	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.110	Glycerin 23	FTW	195394893755	335	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.115	Glycerin 23	FTW	195394893762	336	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.120	Glycerin 23	FTW	195394893779	337	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.125	Glycerin 23	FTW	195394893786	338	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.130	Glycerin 23	FTW	195394893793	339	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.140	Glycerin 23	FTW	195394893809	340	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104761D464.150	Glycerin 23	FTW	195394893816	341	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104762E090.080	Glycerin 23	FTW	195394766745	342	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104762E090.085	Glycerin 23	FTW	195394766769	343	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104762E090.090	Glycerin 23	FTW	195394766783	344	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104762E090.095	Glycerin 23	FTW	195394766806	345	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104762E090.100	Glycerin 23	FTW	195394766820	346	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104762E090.105	Glycerin 23	FTW	195394766844	347	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104762E090.110	Glycerin 23	FTW	195394766868	348	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104762E090.115	Glycerin 23	FTW	195394766882	349	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104762E090.120	Glycerin 23	FTW	195394766905	350	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104762E090.125	Glycerin 23	FTW	195394766929	351	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104762E090.130	Glycerin 23	FTW	195394766943	352	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B072.065	Glycerin 23	FTW	195394895469	353	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B072.070	Glycerin 23	FTW	195394895476	354	408	9	55,3	497,7	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B072.075	Glycerin 23	FTW	195394895483	355	408	11	55,3	608,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B072.080	Glycerin 23	FTW	195394895490	356	408	15	55,3	829,5	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B072.085	Glycerin 23	FTW	195394895506	357	408	12	55,3	663,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B072.090	Glycerin 23	FTW	195394895513	358	408	11	55,3	608,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B072.095	Glycerin 23	FTW	195394895520	359	408	8	55,3	442,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B072.100	Glycerin 23	FTW	195394895537	360	408	4	55,3	221,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B072.105	Glycerin 23	FTW	195394895544	361	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B083.065	Glycerin 23	FTW	195394894608	362	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B083.070	Glycerin 23	FTW	195394894615	363	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B083.075	Glycerin 23	FTW	195394894622	364	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B083.080	Glycerin 23	FTW	195394894639	365	408	4	55,3	221,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B083.085	Glycerin 23	FTW	195394894646	366	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B083.090	Glycerin 23	FTW	195394894653	367	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B083.095	Glycerin 23	FTW	195394894660	368	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B174.065	Glycerin 23	FTW	195394895193	369	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B174.070	Glycerin 23	FTW	195394895216	370	408	9	55,3	497,7	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B174.075	Glycerin 23	FTW	195394895230	371	408	10	55,3	553	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B174.080	Glycerin 23	FTW	195394895254	372	408	14	55,3	774,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B174.085	Glycerin 23	FTW	195394895278	373	408	11	55,3	608,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B174.090	Glycerin 23	FTW	195394895292	374	408	9	55,3	497,7	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B174.095	Glycerin 23	FTW	195394895315	375	408	6	55,3	331,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B174.100	Glycerin 23	FTW	195394895339	376	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B174.105	Glycerin 23	FTW	195394895353	377	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B487.075	Glycerin 23	FTW	195394894950	378	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B487.080	Glycerin 23	FTW	195394894974	379	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B487.085	Glycerin 23	FTW	195394894998	380	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B487.090	Glycerin 23	FTW	195394895018	381	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B487.095	Glycerin 23	FTW	195394895032	382	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B487.100	Glycerin 23	FTW	195394895056	383	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B487.105	Glycerin 23	FTW	195394895070	384	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B487.110	Glycerin 23	FTW	195394895094	385	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651B487.115	Glycerin 23	FTW	195394895117	386	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651D453.060	Glycerin 23	FTW	195394774245	387	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651D453.065	Glycerin 23	FTW	195394774276	388	408	1	55,3	55,3	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651D453.070	Glycerin 23	FTW	195394774306	389	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651D453.075	Glycerin 23	FTW	195394774337	390	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651D453.080	Glycerin 23	FTW	195394774368	391	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651D453.085	Glycerin 23	FTW	195394774399	392	408	3	55,3	165,9	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651D453.090	Glycerin 23	FTW	195394774429	393	408	4	55,3	221,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651D453.095	Glycerin 23	FTW	195394774450	394	408	4	55,3	221,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651D453.100	Glycerin 23	FTW	195394774481	395	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204651D453.105	Glycerin 23	FTW	195394774511	396	408	2	55,3	110,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D023.080	Glycerin Flex	FTW	195394896206	397	408	2	56,8	113,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D023.085	Glycerin Flex	FTW	195394896213	398	408	2	56,8	113,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D023.090	Glycerin Flex	FTW	195394896220	399	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D023.095	Glycerin Flex	FTW	195394896237	400	408	6	56,8	340,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D023.100	Glycerin Flex	FTW	195394896244	401	408	10	56,8	568	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D023.105	Glycerin Flex	FTW	195394896251	402	408	10	56,8	568	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D023.110	Glycerin Flex	FTW	195394896268	403	408	8	56,8	454,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D023.115	Glycerin Flex	FTW	195394896275	404	408	6	56,8	340,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D023.120	Glycerin Flex	FTW	195394896282	405	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D023.125	Glycerin Flex	FTW	195394896299	406	408	2	56,8	113,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D093.090	Glycerin Flex	FTW	195394895773	407	408	1	56,8	56,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D093.095	Glycerin Flex	FTW	195394895780	408	408	2	56,8	113,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D093.100	Glycerin Flex	FTW	195394895797	409	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D093.105	Glycerin Flex	FTW	195394895803	410	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D093.110	Glycerin Flex	FTW	195394895810	411	408	3	56,8	170,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D093.115	Glycerin Flex	FTW	195394895827	412	408	2	56,8	113,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D093.120	Glycerin Flex	FTW	195394895834	413	408	1	56,8	56,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D196.090	Glycerin Flex	FTW	195394896077	414	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D196.095	Glycerin Flex	FTW	195394896084	415	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D196.100	Glycerin Flex	FTW	195394896091	416	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D196.105	Glycerin Flex	FTW	195394896107	417	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1104781D196.110	Glycerin Flex	FTW	195394896114	418	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B109.065	Glycerin Flex	FTW	195394896510	419	408	1	56,8	56,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B109.070	Glycerin Flex	FTW	195394896527	420	408	3	56,8	170,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B109.075	Glycerin Flex	FTW	195394896534	421	408	3	56,8	170,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B109.080	Glycerin Flex	FTW	195394896541	422	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B109.085	Glycerin Flex	FTW	195394896558	423	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B109.090	Glycerin Flex	FTW	195394896565	424	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B109.095	Glycerin Flex	FTW	195394896572	425	408	2	56,8	113,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B109.100	Glycerin Flex	FTW	195394896589	426	408	1	56,8	56,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B508.065	Glycerin Flex	FTW	195394896367	427	408	1	56,8	56,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B508.070	Glycerin Flex	FTW	195394896374	428	408	2	56,8	113,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B508.075	Glycerin Flex	FTW	195394896381	429	408	3	56,8	170,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B508.080	Glycerin Flex	FTW	195394896398	430	408	5	56,8	284	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B508.085	Glycerin Flex	FTW	195394896404	431	408	5	56,8	284	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B508.090	Glycerin Flex	FTW	195394896411	432	408	4	56,8	227,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B508.095	Glycerin Flex	FTW	195394896428	433	408	3	56,8	170,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B508.100	Glycerin Flex	FTW	195394896435	434	408	1	56,8	56,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204671B508.105	Glycerin Flex	FTW	195394896442	435	408	1	56,8	56,8	34586334
